Model,DPO3054
Firmware Version,2.07

Point Format,Y
Horizontal Units,S
Horizontal Scale,4e-07
Sample Interval,4e-10
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Label,
TIME,CH1
3.3400e-07,0.0124
3.3440e-07,0.008
3.3480e-07,-0.0048
3.3520e-07,-0.0104
3.3560e-07,-0.0112
3.3600e-07,-0.0188
3.3640e-07,-0.0132
3.3680e-07,0
3.3720e-07,0.0032
3.3760e-07,0.0072
3.3800e-07,0.0172
3.3840e-07,0.018
3.3880e-07,0.0168
3.3920e-07,0.0132
3.3960e-07,-0.0008
3.4000e-07,-0.0072
3.4040e-07,-0.014
3.4080e-07,-0.026
3.4120e-07,-0.0248
3.4160e-07,-0.0128
3.4200e-07,-0.0088
3.4240e-07,0.0008
3.4280e-07,0.0152
3.4320e-07,0.0172
3.4360e-07,0.018
3.4400e-07,0.02
3.4440e-07,0.012
3.4480e-07,0.006
3.4520e-07,0.0004
3.4560e-07,-0.0136
3.4600e-07,-0.0172
3.4640e-07,-0.0156
3.4680e-07,-0.0184
3.4720e-07,-0.0096
3.4760e-07,0.0056
3.4800e-07,0.0076
3.4840e-07,0.0116
3.4880e-07,0.0168
3.4920e-07,0.0128
3.4960e-07,0.0104
3.5000e-07,0.0052
3.5040e-07,-0.008
3.5080e-07,-0.0112
3.5120e-07,-0.0128
3.5160e-07,-0.0184
3.5200e-07,-0.0108
3.5240e-07,0.0008
3.5280e-07,0.0024
3.5320e-07,0.0088
3.5360e-07,0.0188
3.5400e-07,0.0184
3.5440e-07,0.0176
3.5480e-07,0.0116
3.5520e-07,-0.002
3.5560e-07,-0.0084
3.5600e-07,-0.0128
3.5640e-07,-0.0224
3.5680e-07,-0.02
3.5720e-07,-0.0104
3.5760e-07,-0.0088
3.5800e-07,0.0008
3.5840e-07,0.0136
3.5880e-07,0.0152
3.5920e-07,0.0184
3.5960e-07,0.018
3.6000e-07,0.0084
3.6040e-07,0.0048
3.6080e-07,0
3.6120e-07,-0.012
3.6160e-07,-0.0132
3.6200e-07,-0.0136
3.6240e-07,-0.0192
3.6280e-07,-0.01
3.6320e-07,0.004
3.6360e-07,0.0064
3.6400e-07,0.0112
3.6440e-07,0.0152
3.6480e-07,0.0108
3.6520e-07,0.0116
3.6560e-07,0.0052
3.6600e-07,-0.006
3.6640e-07,-0.0076
3.6680e-07,-0.0104
3.6720e-07,-0.0188
3.6760e-07,-0.0124
3.6800e-07,-0.0016
3.6840e-07,0.0004
3.6880e-07,0.0076
3.6920e-07,0.0156
3.6960e-07,0.0148
3.7000e-07,0.016
3.7040e-07,0.0108
3.7080e-07,-0.0016
3.7120e-07,-0.0048
3.7160e-07,-0.0104
3.7200e-07,-0.022
3.7240e-07,-0.0224
3.7280e-07,-0.0124
3.7320e-07,-0.0088
3.7360e-07,0.0024
3.7400e-07,0.0136
3.7440e-07,0.0152
3.7480e-07,0.018
3.7520e-07,0.0176
3.7560e-07,0.0104
3.7600e-07,0.0076
3.7640e-07,0.0012
3.7680e-07,-0.012
3.7720e-07,-0.014
3.7760e-07,-0.016
3.7800e-07,-0.0212
3.7840e-07,-0.0104
3.7880e-07,0.0032
3.7920e-07,0.0056
3.7960e-07,0.0112
3.8000e-07,0.0144
3.8040e-07,0.0112
3.8080e-07,0.0136
3.8120e-07,0.0076
3.8160e-07,-0.0048
3.8200e-07,-0.0072
3.8240e-07,-0.0112
3.8280e-07,-0.0188
3.8320e-07,-0.0112
3.8360e-07,-0.0024
3.8400e-07,-0.0008
3.8440e-07,0.0076
3.8480e-07,0.014
3.8520e-07,0.0144
3.8560e-07,0.0188
3.8600e-07,0.012
3.8640e-07,0
3.8680e-07,-0.004
3.8720e-07,-0.0108
3.8760e-07,-0.0224
3.8800e-07,-0.0184
3.8840e-07,-0.0124
3.8880e-07,-0.0116
3.8920e-07,-0.0016
3.8960e-07,0.008
3.9000e-07,0.0112
3.9040e-07,0.0216
3.9080e-07,0.0232
3.9120e-07,0.0156
3.9160e-07,0.0132
3.9200e-07,0.0044
3.9240e-07,-0.0088
3.9280e-07,-0.012
3.9320e-07,-0.0172
3.9360e-07,-0.0244
3.9400e-07,-0.0168
3.9440e-07,-0.006
3.9480e-07,-0.0008
3.9520e-07,0.008
3.9560e-07,0.0136
3.9600e-07,0.0152
3.9640e-07,0.0196
3.9680e-07,0.0128
3.9720e-07,-0.002
3.9760e-07,-0.0036
3.9800e-07,-0.0088
3.9840e-07,-0.0172
3.9880e-07,-0.0128
3.9920e-07,-0.0068
3.9960e-07,-0.0048
4.0000e-07,0.0048
4.0040e-07,0.0116
4.0080e-07,0.0148
4.0120e-07,0.0216
4.0160e-07,0.0156
4.0200e-07,0.0024
4.0240e-07,-0.0004
4.0280e-07,-0.0104
4.0320e-07,-0.024
4.0360e-07,-0.0228
4.0400e-07,-0.0188
4.0440e-07,-0.0152
4.0480e-07,-0.0012
4.0520e-07,0.0088
4.0560e-07,0.0132
4.0600e-07,0.0224
4.0640e-07,0.0208
4.0680e-07,0.0136
4.0720e-07,0.014
4.0760e-07,0.0056
4.0800e-07,-0.0096
4.0840e-07,-0.012
4.0880e-07,-0.0172
4.0920e-07,-0.0244
4.0960e-07,-0.0156
4.1000e-07,-0.002
4.1040e-07,0.0048
4.1080e-07,0.0124
4.1120e-07,0.0132
4.1160e-07,0.0128
4.1200e-07,0.0168
4.1240e-07,0.0084
4.1280e-07,-0.0036
4.1320e-07,-0.0052
4.1360e-07,-0.0132
4.1400e-07,-0.0216
4.1440e-07,-0.0132
4.1480e-07,-0.0068
4.1520e-07,-0.0016
4.1560e-07,0.0096
4.1600e-07,0.014
4.1640e-07,0.0164
4.1680e-07,0.0224
4.1720e-07,0.0144
4.1760e-07,0.0028
4.1800e-07,0
4.1840e-07,-0.0116
4.1880e-07,-0.024
4.1920e-07,-0.0224
4.1960e-07,-0.0184
4.2000e-07,-0.0136
4.2040e-07,-0.0004
4.2080e-07,0.0072
4.2120e-07,0.014
4.2160e-07,0.0236
4.2200e-07,0.0232
4.2240e-07,0.016
4.2280e-07,0.0148
4.2320e-07,0.0036
4.2360e-07,-0.0096
4.2400e-07,-0.0128
4.2440e-07,-0.0204
4.2480e-07,-0.0248
4.2520e-07,-0.016
4.2560e-07,-0.0072
4.2600e-07,-0.0004
4.2640e-07,0.0104
4.2680e-07,0.0144
4.2720e-07,0.0172
4.2760e-07,0.022
4.2800e-07,0.012
4.2840e-07,-0.0012
4.2880e-07,-0.0032
4.2920e-07,-0.0128
4.2960e-07,-0.0188
4.3000e-07,-0.0108
4.3040e-07,-0.0072
4.3080e-07,-0.0036
4.3120e-07,0.0056
4.3160e-07,0.0104
4.3200e-07,0.0156
4.3240e-07,0.0236
4.3280e-07,0.016
4.3320e-07,0.0024
4.3360e-07,-0.002
4.3400e-07,-0.014
4.3440e-07,-0.0212
4.3480e-07,-0.0164
4.3520e-07,-0.0136
4.3560e-07,-0.0104
4.3600e-07,0.002
4.3640e-07,0.0092
4.3680e-07,0.0116
4.3720e-07,0.0156
4.3760e-07,0.008
4.3800e-07,0.0044
4.3840e-07,0.0068
4.3880e-07,-0.0032
4.3920e-07,-0.0124
4.3960e-07,-0.0076
4.4000e-07,-0.0104
4.4040e-07,-0.0112
4.4080e-07,0.0016
4.4120e-07,0.0116
4.4160e-07,0.0196
4.4200e-07,0.0224
4.4240e-07,0.0112
4.4280e-07,0.004
4.4320e-07,0.0048
4.4360e-07,-0.0068
4.4400e-07,-0.0168
4.4440e-07,-0.0148
4.4480e-07,-0.0188
4.4520e-07,-0.0232
4.4560e-07,-0.0116
4.4600e-07,-0.0032
4.4640e-07,0.0052
4.4680e-07,0.0168
4.4720e-07,0.0168
4.4760e-07,0.016
4.4800e-07,0.0184
4.4840e-07,0.0076
4.4880e-07,-0.0008
4.4920e-07,-0.0004
4.4960e-07,-0.0096
4.5000e-07,-0.016
4.5040e-07,-0.0124
4.5080e-07,-0.0112
4.5120e-07,-0.006
4.5160e-07,0.0052
4.5200e-07,0.0088
4.5240e-07,0.0132
4.5280e-07,0.0192
4.5320e-07,0.0112
4.5360e-07,0.004
4.5400e-07,0.0024
4.5440e-07,-0.0072
4.5480e-07,-0.012
4.5520e-07,-0.0104
4.5560e-07,-0.016
4.5600e-07,-0.018
4.5640e-07,-0.0092
4.5680e-07,-0.0032
4.5720e-07,0.0064
4.5760e-07,0.0152
4.5800e-07,0.0124
4.5840e-07,0.0156
4.5880e-07,0.0188
4.5920e-07,0.0072
4.5960e-07,-0.0004
4.6000e-07,-0.0012
4.6040e-07,-0.0096
4.6080e-07,-0.0124
4.6120e-07,-0.0076
4.6160e-07,-0.0076
4.6200e-07,-0.0024
4.6240e-07,0.0048
4.6280e-07,0.0028
4.6320e-07,0.0072
4.6360e-07,0.0156
4.6400e-07,0.0068
4.6440e-07,0
4.6480e-07,-0.0008
4.6520e-07,-0.0124
4.6560e-07,-0.02
4.6600e-07,-0.0176
4.6640e-07,-0.0156
4.6680e-07,-0.0068
4.6720e-07,0.0044
4.6760e-07,0.0076
4.6800e-07,0.016
4.6840e-07,0.0232
4.6880e-07,0.0196
4.6920e-07,0.0184
4.6960e-07,0.0188
4.7000e-07,0.0044
4.7040e-07,-0.0072
4.7080e-07,-0.0124
4.7120e-07,-0.0216
4.7160e-07,-0.0236
4.7200e-07,-0.0164
4.7240e-07,-0.0128
4.7280e-07,-0.0036
4.7320e-07,0.006
4.7360e-07,0.0064
4.7400e-07,0.0132
4.7440e-07,0.02
4.7480e-07,0.0108
4.7520e-07,0.0032
4.7560e-07,0.0012
4.7600e-07,-0.008
4.7640e-07,-0.0124
4.7680e-07,-0.0076
4.7720e-07,-0.006
4.7760e-07,0
4.7800e-07,0.0068
4.7840e-07,0.0072
4.7880e-07,0.0148
4.7920e-07,0.022
4.7960e-07,0.0116
4.8000e-07,0.0036
4.8040e-07,-0.0008
4.8080e-07,-0.0148
4.8120e-07,-0.0228
4.8160e-07,-0.0216
4.8200e-07,-0.0252
4.8240e-07,-0.0172
4.8280e-07,-0.0044
4.8320e-07,0.0004
4.8360e-07,0.0132
4.8400e-07,0.0248
4.8440e-07,0.0232
4.8480e-07,0.0244
4.8520e-07,0.0224
4.8560e-07,0.0096
4.8600e-07,0
4.8640e-07,-0.0064
4.8680e-07,-0.0188
4.8720e-07,-0.0228
4.8760e-07,-0.0184
4.8800e-07,-0.0152
4.8840e-07,-0.0028
4.8880e-07,0.0064
4.8920e-07,0.0064
4.8960e-07,0.0144
4.9000e-07,0.02
4.9040e-07,0.0108
4.9080e-07,0.004
4.9120e-07,0.0004
4.9160e-07,-0.012
4.9200e-07,-0.0168
4.9240e-07,-0.0144
4.9280e-07,-0.0136
4.9320e-07,-0.0028
4.9360e-07,0.0076
4.9400e-07,0.0088
4.9440e-07,0.0188
4.9480e-07,0.0272
4.9520e-07,0.0176
4.9560e-07,0.01
4.9600e-07,0.0048
4.9640e-07,-0.0108
4.9680e-07,-0.0184
4.9720e-07,-0.0216
4.9760e-07,-0.026
4.9800e-07,-0.0172
4.9840e-07,-0.0052
4.9880e-07,0.0016
4.9920e-07,0.0124
4.9960e-07,0.0172
5.0000e-07,0.0112
5.0040e-07,0.0136
5.0080e-07,0.014
5.0120e-07,0.0016
5.0160e-07,-0.0036
5.0200e-07,-0.0076
5.0240e-07,-0.0164
5.0280e-07,-0.0144
5.0320e-07,-0.008
5.0360e-07,-0.0008
5.0400e-07,0.014
5.0440e-07,0.0184
5.0480e-07,0.0092
5.0520e-07,0.0128
5.0560e-07,0.0128
5.0600e-07,0
5.0640e-07,-0.0052
5.0680e-07,-0.0104
5.0720e-07,-0.0216
5.0760e-07,-0.0212
5.0800e-07,-0.0172
5.0840e-07,-0.0128
5.0880e-07,0.0024
5.0920e-07,0.0116
5.0960e-07,0.0104
5.1000e-07,0.0192
5.1040e-07,0.0228
5.1080e-07,0.012
5.1120e-07,0.0072
5.1160e-07,0.0024
5.1200e-07,-0.01
5.1240e-07,-0.0144
5.1280e-07,-0.0172
5.1320e-07,-0.0188
5.1360e-07,-0.0088
5.1400e-07,-0.0008
5.1440e-07,0.0016
5.1480e-07,0.014
5.1520e-07,0.0216
5.1560e-07,0.0164
5.1600e-07,0.0152
5.1640e-07,0.0108
5.1680e-07,-0.002
5.1720e-07,-0.0072
5.1760e-07,-0.012
5.1800e-07,-0.0204
5.1840e-07,-0.0188
5.1880e-07,-0.0156
5.1920e-07,-0.0124
5.1960e-07,0.0024
5.2000e-07,0.0116
5.2040e-07,0.0112
5.2080e-07,0.0208
5.2120e-07,0.0232
5.2160e-07,0.0116
5.2200e-07,0.006
5.2240e-07,-0.0008
5.2280e-07,-0.0096
5.2320e-07,-0.0104
5.2360e-07,-0.0124
5.2400e-07,-0.014
5.2440e-07,-0.0032
5.2480e-07,0.002
5.2520e-07,0.002
5.2560e-07,0.0124
5.2600e-07,0.0176
5.2640e-07,0.01
5.2680e-07,0.0068
5.2720e-07,0.0004
5.2760e-07,-0.012
5.2800e-07,-0.0152
5.2840e-07,-0.0188
5.2880e-07,-0.0216
5.2920e-07,-0.0092
5.2960e-07,-0.0012
5.3000e-07,0.0044
5.3040e-07,0.0176
5.3080e-07,0.0208
5.3120e-07,0.0136
5.3160e-07,0.016
5.3200e-07,0.0132
5.3240e-07,0.0028
5.3280e-07,-0.002
5.3320e-07,-0.01
5.3360e-07,-0.0188
5.3400e-07,-0.0168
5.3440e-07,-0.0144
5.3480e-07,-0.0096
5.3520e-07,0.0076
5.3560e-07,0.0112
5.3600e-07,0.0064
5.3640e-07,0.0116
5.3680e-07,0.0128
5.3720e-07,0.0052
5.3760e-07,0.002
5.3800e-07,-0.004
5.3840e-07,-0.0136
5.3880e-07,-0.0136
5.3920e-07,-0.0128
5.3960e-07,-0.0104
5.4000e-07,0.0036
5.4040e-07,0.0096
5.4080e-07,0.0088
5.4120e-07,0.0172
5.4160e-07,0.0196
5.4200e-07,0.0112
5.4240e-07,0.0088
5.4280e-07,0.0008
5.4320e-07,-0.0112
5.4360e-07,-0.014
5.4400e-07,-0.0204
5.4440e-07,-0.0228
5.4480e-07,-0.01
5.4520e-07,-0.0032
5.4560e-07,-0.0008
5.4600e-07,0.0132
5.4640e-07,0.0172
5.4680e-07,0.0132
5.4720e-07,0.0172
5.4760e-07,0.0132
5.4800e-07,0.0028
5.4840e-07,-0.0004
5.4880e-07,-0.008
5.4920e-07,-0.0164
5.4960e-07,-0.0144
5.5000e-07,-0.0152
5.5040e-07,-0.0108
5.5080e-07,0.0052
5.5120e-07,0.0096
5.5160e-07,0.0072
5.5200e-07,0.0152
5.5240e-07,0.0156
5.5280e-07,0.008
5.5320e-07,0.0032
5.5360e-07,-0.0044
5.5400e-07,-0.0128
5.5440e-07,-0.0112
5.5480e-07,-0.0144
5.5520e-07,-0.014
5.5560e-07,-0.0008
5.5600e-07,0.0036
5.5640e-07,0.004
5.5680e-07,0.0156
5.5720e-07,0.02
5.5760e-07,0.0148
5.5800e-07,0.0116
5.5840e-07,0.0004
5.5880e-07,-0.0112
5.5920e-07,-0.0128
5.5960e-07,-0.018
5.6000e-07,-0.0216
5.6040e-07,-0.0104
5.6080e-07,-0.004
5.6120e-07,0.0008
5.6160e-07,0.014
5.6200e-07,0.0172
5.6240e-07,0.0152
5.6280e-07,0.02
5.6320e-07,0.0128
5.6360e-07,0.002
5.6400e-07,-0.0008
5.6440e-07,-0.0104
5.6480e-07,-0.0176
5.6520e-07,-0.0144
5.6560e-07,-0.016
5.6600e-07,-0.0136
5.6640e-07,0.0036
5.6680e-07,0.0088
5.6720e-07,0.0092
5.6760e-07,0.0172
5.6800e-07,0.0164
5.6840e-07,0.0084
5.6880e-07,0.006
5.6920e-07,-0.0036
5.6960e-07,-0.0112
5.7000e-07,-0.0092
5.7040e-07,-0.0148
5.7080e-07,-0.0148
5.7120e-07,-0.0012
5.7160e-07,0.004
5.7200e-07,0.006
5.7240e-07,0.0168
5.7280e-07,0.0172
5.7320e-07,0.0124
5.7360e-07,0.01
5.7400e-07,0.0004
5.7440e-07,-0.0084
5.7480e-07,-0.0132
5.7520e-07,-0.0204
5.7560e-07,-0.0228
5.7600e-07,-0.012
5.7640e-07,-0.0076
5.7680e-07,-0.0004
5.7720e-07,0.0156
5.7760e-07,0.0176
5.7800e-07,0.0168
5.7840e-07,0.0212
5.7880e-07,0.014
5.7920e-07,0.0052
5.7960e-07,0.002
5.8000e-07,-0.0092
5.8040e-07,-0.0196
5.8080e-07,-0.018
5.8120e-07,-0.0204
5.8160e-07,-0.0148
5.8200e-07,0.0028
5.8240e-07,0.0072
5.8280e-07,0.008
5.8320e-07,0.016
5.8360e-07,0.0156
5.8400e-07,0.0112
5.8440e-07,0.0076
5.8480e-07,-0.0048
5.8520e-07,-0.0104
5.8560e-07,-0.0108
5.8600e-07,-0.0176
5.8640e-07,-0.0136
5.8680e-07,0.0008
5.8720e-07,0.0028
5.8760e-07,0.0048
5.8800e-07,0.016
5.8840e-07,0.018
5.8880e-07,0.0156
5.8920e-07,0.014
5.8960e-07,0.002
5.9000e-07,-0.0084
5.9040e-07,-0.0124
5.9080e-07,-0.0228
5.9120e-07,-0.0248
5.9160e-07,-0.0128
5.9200e-07,-0.0096
5.9240e-07,-0.0012
5.9280e-07,0.0136
5.9320e-07,0.0168
5.9360e-07,0.0176
5.9400e-07,0.0224
5.9440e-07,0.0136
5.9480e-07,0.0064
5.9520e-07,0.0024
5.9560e-07,-0.0116
5.9600e-07,-0.0176
5.9640e-07,-0.0148
5.9680e-07,-0.0192
5.9720e-07,-0.0124
5.9760e-07,0.004
5.9800e-07,0.008
5.9840e-07,0.0088
5.9880e-07,0.0164
5.9920e-07,0.0152
5.9960e-07,0.0108
6.0000e-07,0.0068
6.0040e-07,-0.006
6.0080e-07,-0.0104
6.0120e-07,-0.0108
6.0160e-07,-0.0184
6.0200e-07,-0.014
6.0240e-07,-0.0004
6.0280e-07,0.0016
6.0320e-07,0.0072
6.0360e-07,0.0184
6.0400e-07,0.0188
6.0440e-07,0.0156
6.0480e-07,0.012
6.0520e-07,-0.0008
6.0560e-07,-0.0084
6.0600e-07,-0.0116
6.0640e-07,-0.0216
6.0680e-07,-0.0216
6.0720e-07,-0.0108
6.0760e-07,-0.01
6.0800e-07,-0.0004
6.0840e-07,0.0144
6.0880e-07,0.0168
6.0920e-07,0.018
6.0960e-07,0.0184
6.1000e-07,0.0096
6.1040e-07,0.0048
6.1080e-07,0.0008
6.1120e-07,-0.0108
6.1160e-07,-0.0148
6.1200e-07,-0.0132
6.1240e-07,-0.0184
6.1280e-07,-0.0116
6.1320e-07,0.0044
6.1360e-07,0.0072
6.1400e-07,0.0096
6.1440e-07,0.0168
6.1480e-07,0.0124
6.1520e-07,0.0096
6.1560e-07,0.0056
6.1600e-07,-0.0072
6.1640e-07,-0.01
6.1680e-07,-0.0104
6.1720e-07,-0.0184
6.1760e-07,-0.014
6.1800e-07,-0.0004
6.1840e-07,0.002
6.1880e-07,0.0072
6.1920e-07,0.016
6.1960e-07,0.0148
6.2000e-07,0.0148
6.2040e-07,0.0116
6.2080e-07,-0.0004
6.2120e-07,-0.006
6.2160e-07,-0.0112
6.2200e-07,-0.0248
6.2240e-07,-0.0232
6.2280e-07,-0.0112
6.2320e-07,-0.0076
6.2360e-07,0.0024
6.2400e-07,0.0148
6.2440e-07,0.0156
6.2480e-07,0.0176
6.2520e-07,0.0176
6.2560e-07,0.0088
6.2600e-07,0.0056
6.2640e-07,0.002
6.2680e-07,-0.012
6.2720e-07,-0.016
6.2760e-07,-0.0144
6.2800e-07,-0.0188
6.2840e-07,-0.01
6.2880e-07,0.0048
6.2920e-07,0.0064
6.2960e-07,0.01
6.3000e-07,0.0144
6.3040e-07,0.012
6.3080e-07,0.012
6.3120e-07,0.0084
6.3160e-07,-0.0056
6.3200e-07,-0.01
6.3240e-07,-0.0108
6.3280e-07,-0.0164
6.3320e-07,-0.0104
6.3360e-07,0
6.3400e-07,0.0004
6.3440e-07,0.0084
6.3480e-07,0.0156
6.3520e-07,0.0152
6.3560e-07,0.0168
6.3600e-07,0.0128
6.3640e-07,0
6.3680e-07,-0.0048
6.3720e-07,-0.0108
6.3760e-07,-0.0212
6.3800e-07,-0.0192
6.3840e-07,-0.012
6.3880e-07,-0.0124
6.3920e-07,-0.0048
6.3960e-07,0.0068
6.4000e-07,0.0104
6.4040e-07,0.0184
6.4080e-07,0.0252
6.4120e-07,0.018
6.4160e-07,0.0148
6.4200e-07,0.0084
6.4240e-07,-0.0064
6.4280e-07,-0.012
6.4320e-07,-0.0152
6.4360e-07,-0.0248
6.4400e-07,-0.02
6.4440e-07,-0.0076
6.4480e-07,-0.0036
6.4520e-07,0.0032
6.4560e-07,0.0128
6.4600e-07,0.0152
6.4640e-07,0.0208
6.4680e-07,0.0156
6.4720e-07,0.0008
6.4760e-07,-0.0012
6.4800e-07,-0.0068
6.4840e-07,-0.0184
6.4880e-07,-0.014
6.4920e-07,-0.0072
6.4960e-07,-0.0076
6.5000e-07,0.0008
6.5040e-07,0.0112
6.5080e-07,0.0144
6.5120e-07,0.0204
6.5160e-07,0.018
6.5200e-07,0.0044
6.5240e-07,0.0008
6.5280e-07,-0.0076
6.5320e-07,-0.0224
6.5360e-07,-0.0248
6.5400e-07,-0.0192
6.5440e-07,-0.0164
6.5480e-07,-0.0052
6.5520e-07,0.008
6.5560e-07,0.0132
6.5600e-07,0.02
6.5640e-07,0.022
6.5680e-07,0.0168
6.5720e-07,0.0176
6.5760e-07,0.01
6.5800e-07,-0.0072
6.5840e-07,-0.0132
6.5880e-07,-0.0176
6.5920e-07,-0.024
6.5960e-07,-0.0156
6.6000e-07,-0.0032
6.6040e-07,0.0016
6.6080e-07,0.0088
6.6120e-07,0.0136
6.6160e-07,0.012
6.6200e-07,0.0168
6.6240e-07,0.0116
6.6280e-07,-0.0024
6.6320e-07,-0.0048
6.6360e-07,-0.0112
6.6400e-07,-0.022
6.6440e-07,-0.0164
6.6480e-07,-0.006
6.6520e-07,-0.0008
6.6560e-07,0.0084
6.6600e-07,0.0144
6.6640e-07,0.016
6.6680e-07,0.0216
6.6720e-07,0.0168
6.6760e-07,0.004
6.6800e-07,0.0008
6.6840e-07,-0.0096
6.6880e-07,-0.0244
6.6920e-07,-0.024
6.6960e-07,-0.0184
6.7000e-07,-0.0156
6.7040e-07,-0.002
6.7080e-07,0.0076
6.7120e-07,0.0124
6.7160e-07,0.0232
6.7200e-07,0.024
6.7240e-07,0.0156
6.7280e-07,0.0144
6.7320e-07,0.0048
6.7360e-07,-0.01
6.7400e-07,-0.014
6.7440e-07,-0.02
6.7480e-07,-0.0256
6.7520e-07,-0.0156
6.7560e-07,-0.0048
6.7600e-07,-0.0004
6.7640e-07,0.0104
6.7680e-07,0.0164
6.7720e-07,0.0176
6.7760e-07,0.0216
6.7800e-07,0.0128
6.7840e-07,-0.0028
6.7880e-07,-0.0056
6.7920e-07,-0.0108
6.7960e-07,-0.02
6.8000e-07,-0.0136
6.8040e-07,-0.008
6.8080e-07,-0.0052
6.8120e-07,0.0048
6.8160e-07,0.0116
6.8200e-07,0.0164
6.8240e-07,0.0248
6.8280e-07,0.018
6.8320e-07,0.0036
6.8360e-07,-0.0016
6.8400e-07,-0.0124
6.8440e-07,-0.0224
6.8480e-07,-0.0172
6.8520e-07,-0.0132
6.8560e-07,-0.0116
6.8600e-07,0.0004
6.8640e-07,0.0112
6.8680e-07,0.0112
6.8720e-07,0.0132
6.8760e-07,0.0092
6.8800e-07,0.0024
6.8840e-07,0.0048
6.8880e-07,-0.0016
6.8920e-07,-0.0128
6.8960e-07,-0.0088
6.9000e-07,-0.0088
6.9040e-07,-0.0124
6.9080e-07,0
6.9120e-07,0.0148
6.9160e-07,0.0208
6.9200e-07,0.0208
6.9240e-07,0.012
6.9280e-07,0.0036
6.9320e-07,0.0036
6.9360e-07,-0.006
6.9400e-07,-0.016
6.9440e-07,-0.014
6.9480e-07,-0.018
6.9520e-07,-0.0224
6.9560e-07,-0.012
6.9600e-07,-0.0024
6.9640e-07,0.0056
6.9680e-07,0.0168
6.9720e-07,0.0172
6.9760e-07,0.0148
6.9800e-07,0.0188
6.9840e-07,0.0084
6.9880e-07,-0.0024
6.9920e-07,-0.0004
6.9960e-07,-0.0076
7.0000e-07,-0.0168
7.0040e-07,-0.0104
7.0080e-07,-0.0076
7.0120e-07,-0.006
7.0160e-07,0.006
7.0200e-07,0.0124
7.0240e-07,0.0136
7.0280e-07,0.0172
7.0320e-07,0.008
7.0360e-07,-0.0008
7.0400e-07,-0.0008
7.0440e-07,-0.008
7.0480e-07,-0.014
7.0520e-07,-0.0088
7.0560e-07,-0.0136
7.0600e-07,-0.0164
7.0640e-07,-0.0056
7.0680e-07,0.0016
7.0720e-07,0.0096
7.0760e-07,0.0188
7.0800e-07,0.0156
7.0840e-07,0.0128
7.0880e-07,0.0168
7.0920e-07,0.0064
7.0960e-07,-0.0052
7.1000e-07,-0.0048
7.1040e-07,-0.0088
7.1080e-07,-0.0152
7.1120e-07,-0.0092
7.1160e-07,-0.0044
7.1200e-07,-0.0012
7.1240e-07,0.0056
7.1280e-07,0.0056
7.1320e-07,0.0076
7.1360e-07,0.014
7.1400e-07,0.0056
7.1440e-07,-0.0028
7.1480e-07,-0.0024
7.1520e-07,-0.0112
7.1560e-07,-0.0172
7.1600e-07,-0.0124
7.1640e-07,-0.01
7.1680e-07,-0.0056
7.1720e-07,0.0036
7.1760e-07,0.0052
7.1800e-07,0.01
7.1840e-07,0.0208
7.1880e-07,0.0184
7.1920e-07,0.0152
7.1960e-07,0.0172
7.2000e-07,0.0056
7.2040e-07,-0.0072
7.2080e-07,-0.0092
7.2120e-07,-0.0164
7.2160e-07,-0.0228
7.2200e-07,-0.0172
7.2240e-07,-0.0136
7.2280e-07,-0.0056
7.2320e-07,0.0032
7.2360e-07,0.0056
7.2400e-07,0.0124
7.2440e-07,0.022
7.2480e-07,0.0136
7.2520e-07,0.0044
7.2560e-07,0.0032
7.2600e-07,-0.0064
7.2640e-07,-0.0124
7.2680e-07,-0.0092
7.2720e-07,-0.0088
7.2760e-07,-0.0044
7.2800e-07,0.0052
7.2840e-07,0.0036
7.2880e-07,0.0104
7.2920e-07,0.0216
7.2960e-07,0.0136
7.3000e-07,0.0056
7.3040e-07,0.002
7.3080e-07,-0.012
7.3120e-07,-0.0192
7.3160e-07,-0.0152
7.3200e-07,-0.0188
7.3240e-07,-0.0164
7.3280e-07,-0.0032
7.3320e-07,0.0028
7.3360e-07,0.0092
7.3400e-07,0.014
7.3440e-07,0.0068
7.3480e-07,0.0064
7.3520e-07,0.012
7.3560e-07,0.0024
7.3600e-07,-0.004
7.3640e-07,-0.0016
7.3680e-07,-0.0092
7.3720e-07,-0.0108
7.3760e-07,-0.0016
7.3800e-07,0.0068
7.3840e-07,0.018
7.3880e-07,0.0204
7.3920e-07,0.0076
7.3960e-07,0.0024
7.4000e-07,0.0048
7.4040e-07,-0.006
7.4080e-07,-0.0136
7.4120e-07,-0.0116
7.4160e-07,-0.0188
7.4200e-07,-0.0232
7.4240e-07,-0.0152
7.4280e-07,-0.0096
7.4320e-07,0.0028
7.4360e-07,0.0168
7.4400e-07,0.016
7.4440e-07,0.0184
7.4480e-07,0.0224
7.4520e-07,0.0116
7.4560e-07,0.0044
7.4600e-07,0.0032
7.4640e-07,-0.0076
7.4680e-07,-0.014
7.4720e-07,-0.0136
7.4760e-07,-0.016
7.4800e-07,-0.008
7.4840e-07,0.0028
7.4880e-07,0.0044
7.4920e-07,0.0128
7.4960e-07,0.0184
7.5000e-07,0.0084
7.5040e-07,0.0048
7.5080e-07,0.004
7.5120e-07,-0.0076
